DosageForm,Drugname,TotalApprovals
INJECTABLE;INJECTION,CARNITOR,1
INJECTABLE;INJECTION,"CAVERJECT IMPULSE",1
INJECTABLE;INJECTION,CEFADYL,1
INJECTABLE;INJECTION,"CEFAZOLIN AND DEXTROSE",1
INJECTABLE;INJECTION,"CEFEPIME AND DEXTROSE IN DUPLEX CONTAINER",1
INJECTABLE;INJECTION,"CEFEPIME IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFIZOX IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFIZOX IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,CEFMAX,1
INJECTABLE;INJECTION,"CEFOBID IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFOTAN IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFOTAXIME AND DEXTROSE 2.4% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFOTAXIME AND DEXTROSE 3.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFOTETAN AND DEXTROSE IN DUPLEX CONTAINER",1
INJECTABLE;INJECTION,"CEFOXITIN AND DEXTROSE IN DUPLEX CONTAINER",1
INJECTABLE;INJECTION,"CEFPIRAMIDE SODIUM",1
INJECTABLE;INJECTION,"CEFTAZIDIME IN DEXTROSE CONTAINER",1
INJECTABLE;INJECTION,"CEFTAZIDIME SODIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFTRIAXONE AND DEXTROSE IN DUPLEX CONTAINER",1
INJECTABLE;INJECTION,"CEFTRIAXONE IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CEFUROXIME AND DEXTROSE IN DUPLEX CONTAINER",1
INJECTABLE;INJECTION,"CEFUROXIME SODIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,CELESTONE,1
INJECTABLE;INJECTION,"CELESTONE SOLUSPAN",1
INJECTABLE;INJECTION,CELLCEPT,1
INJECTABLE;INJECTION,"CEPHAPIRIN SODIUM",1
INJECTABLE;INJECTION,CEPTAZ,1
INJECTABLE;INJECTION,CEREBYX,1
INJECTABLE;INJECTION,CEREDASE,1
INJECTABLE;INJECTION,CERETEC,1
INJECTABLE;INJECTION,CEREZYME,1
INJECTABLE;INJECTION,CETROTIDE,1
INJECTABLE;INJECTION,CHIROCAINE,1
INJECTABLE;INJECTION,CHLOR-TRIMETON,1
INJECTABLE;INJECTION,"CHLORAMPHENICOL SODIUM SUCCINATE",1
INJECTABLE;INJECTION,"CHLORMERODRIN HG 197",1
INJECTABLE;INJECTION,CHLOROMYCETIN,1
INJECTABLE;INJECTION,"CHLORPHENIRAMINE MALEATE",1
INJECTABLE;INJECTION,CHOLETEC,1
INJECTABLE;INJECTION,"CHOLOGRAFIN MEGLUMINE",1
INJECTABLE;INJECTION,"CHOLOGRAFIN SODIUM",1
INJECTABLE;INJECTION,CHROMALBIN,1
INJECTABLE;INJECTION,"CHROMIC CHLORIDE IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CHROMITOPE SODIUM",1
INJECTABLE;INJECTION,CHYMODIACTIN,1
INJECTABLE;INJECTION,CINQAIR,1
INJECTABLE;INJECTION,"CINTICHEM TECHNETIUM 99M HEDSPA",1
INJECTABLE;INJECTION,CIPRO,1
INJECTABLE;INJECTION,"CIPRO IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CIPRO IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CIPROFLOXACIN IN DEXTROSE 5%",1
INJECTABLE;INJECTION,CIS-MDP,1
INJECTABLE;INJECTION,CIS-PYRO,1
INJECTABLE;INJECTION,CITANEST,1
INJECTABLE;INJECTION,"CITANEST FORTE",1
INJECTABLE;INJECTION,"CITANEST FORTE DENTAL",1
INJECTABLE;INJECTION,"CITANEST PLAIN",1
INJECTABLE;INJECTION,"CITANEST PLAIN DENTAL",1
INJECTABLE;INJECTION,"CLAFORAN IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLAFORAN IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLEOCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 2.75/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 4.25/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 4.25/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 5/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 5/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX 5/35 SULFITE FREE IN DEXTROSE 35% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 2.75/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 2.75/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 4.25/20 SULFITE FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 4.25/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 4.25/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 5/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 5/15 SULFITE FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 5/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINIMIX E 5/35 SULFITE FREE W/ ELECT IN DEXTROSE 35% W/ CALCIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINISOL 15% SULFITE FREE IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CLINOLIPID 20%",1
INJECTABLE;INJECTION,COGENTIN,1
INJECTABLE;INJECTION,"COLY-MYCIN M",1
INJECTABLE;INJECTION,COMPAZINE,1
INJECTABLE;INJECTION,CONRAY,1
INJECTABLE;INJECTION,"CONRAY 30",1
INJECTABLE;INJECTION,"CONRAY 325",1
INJECTABLE;INJECTION,"CONRAY 400",1
INJECTABLE;INJECTION,"CONRAY 43",1
INJECTABLE;INJECTION,CORDARONE,1
INJECTABLE;INJECTION,CORLOPAM,1
INJECTABLE;INJECTION,"CORTEF ACETATE",1
INJECTABLE;INJECTION,CORTICOTROPIN,1
INJECTABLE;INJECTION,"CORTISONE ACETATE",1
INJECTABLE;INJECTION,CORTONE,1
INJECTABLE;INJECTION,CORTROPHIN-ZINC,1
INJECTABLE;INJECTION,CORTROSYN,1
INJECTABLE;INJECTION,CORVERT,1
INJECTABLE;INJECTION,COSENTYX,1
INJECTABLE;INJECTION,COSMEGEN,1
INJECTABLE;INJECTION,COUMADIN,1
INJECTABLE;INJECTION,CRESCORMON,1
INJECTABLE;INJECTION,"CUPRIC CHLORIDE IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"CUPRIC SULFATE",1
INJECTABLE;INJECTION,CYANOKIT,1
INJECTABLE;INJECTION,CYKLOKAPRON,1
INJECTABLE;INJECTION,CYRAMZA,1
INJECTABLE;INJECTION,"CYSTEINE HYDROCHLORIDE",1
INJECTABLE;INJECTION,CYTOSAR-U,1
INJECTABLE;INJECTION,CYTOVENE,1
INJECTABLE;INJECTION,CYTOXAN,1
INJECTABLE;INJECTION,"CYTOXAN (LYOPHILIZED)",1
INJECTABLE;INJECTION,"D.H.E. 45",1
INJECTABLE;INJECTION,DANTRIUM,1
INJECTABLE;INJECTION,"DANTROLENE SODIUM",1
INJECTABLE;INJECTION,DARZALEX,1
INJECTABLE;INJECTION,DDAVP,1
INJECTABLE;INJECTION,DECA-DURABOLIN,1
INJECTABLE;INJECTION,DECADRON,1
INJECTABLE;INJECTION,"DECADRON W/ XYLOCAINE",1
INJECTABLE;INJECTION,DECADRON-LA,1
INJECTABLE;INJECTION,DELATESTRYL,1
INJECTABLE;INJECTION,DELESTROGEN,1
INJECTABLE;INJECTION,DEMADEX,1
INJECTABLE;INJECTION,DEPACON,1
INJECTABLE;INJECTION,DEPINAR,1
INJECTABLE;INJECTION,DEPO-ESTRADIOL,1
INJECTABLE;INJECTION,DEPO-MEDROL,1
INJECTABLE;INJECTION,DEPO-TESTADIOL,1
INJECTABLE;INJECTION,DEPO-TESTOSTERONE,1
INJECTABLE;INJECTION,DESFERAL,1
INJECTABLE;INJECTION,"DESMOPRESSIN ACETATE PRESERVATIVE FREE",1
INJECTABLE;INJECTION,DEXAMETHASONE,1
INJECTABLE;INJECTION,"DEXAMETHASONE SODIUM PHOSPHATE PRESERVATIVE FREE",1
INJECTABLE;INJECTION,DEXFERRUM,1
INJECTABLE;INJECTION,"DEXTROSE 10% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 10% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 2.5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 2.5% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 2.5% IN HALF-STRENGTH LACTATED RINGER'S IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 25%",1
INJECTABLE;INJECTION,"DEXTROSE 3.3% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 4% IN MODIFIED LACTATED RINGER'S IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND ELECTROLYTE NO. 48 IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND ELECTROLYTE NO. 75 IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND POTASSIUM CHLORIDE 0.224% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND POTASSIUM CHLORIDE 0.3% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND RINGER'S IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% IN ACETATED RINGER'S IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% IN SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% IN SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.075%",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.224% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.3% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 10MEQ",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 15MEQ (K)",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K)",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 30MEQ",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 40MEQ",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ (K)",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.22% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.30% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 15MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 30MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 5MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.075%",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.22% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.3% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 15MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 20MEQ (K) IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 5MEQ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DEXTROSE 50%",1
INJECTABLE;INJECTION,"DEXTROSE 60%",1
INJECTABLE;INJECTION,"DEXTROSE 7.7% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,DIAMOX,1
INJECTABLE;INJECTION,"DIATRIZOATE MEGLUMINE",1
INJECTABLE;INJECTION,"DICYCLOMINE HYDROCHLORIDE",1
INJECTABLE;INJECTION,"DICYCLOMINE HYDROCHLORIDE (PRESERVATIVE FREE)",1
INJECTABLE;INJECTION,DIDRONEL,1
INJECTABLE;INJECTION,"DIFLUCAN IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DIFLUCAN IN SODIUM CHLORIDE 0.9%",1
INJECTABLE;INJECTION,"DIFLUCAN IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DIGOXIN PEDIATRIC",1
INJECTABLE;INJECTION,DILANTIN,1
INJECTABLE;INJECTION,DILAUDID,1
INJECTABLE;INJECTION,DILAUDID-HP,1
INJECTABLE;INJECTION,DIMETANE-TEN,1
INJECTABLE;INJECTION,DIPRIVAN,1
INJECTABLE;INJECTION,DITATE-DS,1
INJECTABLE;INJECTION,DIURIL,1
INJECTABLE;INJECTION,"DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5%",1
INJECTABLE;INJECTION,DOBUTREX,1
INJECTABLE;INJECTION,DOCA,1
INJECTABLE;INJECTION,DOCEFREZ,1
INJECTABLE;INJECTION,"DOLOPHINE HYDROCHLORIDE",1
INJECTABLE;INJECTION,"DOPAMINE HYDROCHLORIDE AND DEXTROSE 5%",1
INJECTABLE;INJECTION,"DOPAMINE HYDROCHLORIDE AND DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"DOPAMINE HYDROCHLORIDE IN DEXTROSE 5%",1
INJECTABLE;INJECTION,DOPRAM,1
INJECTABLE;INJECTION,"DOXY 100",1
INJECTABLE;INJECTION,"DOXY 200",1
INJECTABLE;INJECTION,"DOXYCYCLINE HYCLATE",1
INJECTABLE;INJECTION,"DRAXIMAGE MDP-10",1
INJECTABLE;INJECTION,"DRAXIMAGE MDP-25",1
INJECTABLE;INJECTION,DTIC-DOME,1
INJECTABLE;INJECTION,DTPA,1
INJECTABLE;INJECTION,DUOCAINE,1
INJECTABLE;INJECTION,DURABOLIN,1
INJECTABLE;INJECTION,DURACLON,1
INJECTABLE;INJECTION,"DURAMORPH PF",1
INJECTABLE;INJECTION,EDECRIN,1
INJECTABLE;INJECTION,EDEX,1
INJECTABLE;INJECTION,"EDROPHONIUM CHLORIDE",1
INJECTABLE;INJECTION,ELAVIL,1
INJECTABLE;INJECTION,ELLENCE,1
INJECTABLE;INJECTION,EMETE-CON,1
INJECTABLE;INJECTION,EMPLICITI,1
INJECTABLE;INJECTION,ENLON,1
INJECTABLE;INJECTION,ENTYVIO,1
INJECTABLE;INJECTION,"EPOPROSTENOL SODIUM",1
INJECTABLE;INJECTION,ERELZI,1
INJECTABLE;INJECTION,ERYTHROMYCIN,1
INJECTABLE;INJECTION,"ESTRADIOL CYPIONATE",1
INJECTABLE;INJECTION,ESTRADURIN,1
INJECTABLE;INJECTION,ESTRONE,1
INJECTABLE;INJECTION,ETHAMOLIN,1
INJECTABLE;INJECTION,ETHYOL,1
INJECTABLE;INJECTION,"EXONDYS 51",1
INJECTABLE;INJECTION,FACTREL,1
INJECTABLE;INJECTION,"FAMOTIDINE PRESERVATIVE FREE (PHARMACY BULK)",1
INJECTABLE;INJECTION,"FENTANYL CITRATE",1
INJECTABLE;INJECTION,"FENTANYL CITRATE AND DROPERIDOL",1
INJECTABLE;INJECTION,"FERIDEX I.V.",1
INJECTABLE;INJECTION,FERRLECIT,1
INJECTABLE;INJECTION,"FERROUS CITRATE FE 59",1
INJECTABLE;INJECTION,"FLAGYL I.V.",1
INJECTABLE;INJECTION,FLOLAN,1
INJECTABLE;INJECTION,FLOXIN,1
INJECTABLE;INJECTION,"FLOXIN IN DEXTROSE 5%",1
INJECTABLE;INJECTION,"FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,FLUDARA,1
INJECTABLE;INJECTION,"FLUDEOXYGLUCOSE F18",1
INJECTABLE;INJECTION,"FLUPHENAZINE HYDROCHLORIDE",1
INJECTABLE;INJECTION,FOLLUTEIN,1
INJECTABLE;INJECTION,FOLVITE,1
INJECTABLE;INJECTION,FORTAZ,1
INJECTABLE;INJECTION,"FORTAZ IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"FOSCARNET SODIUM",1
INJECTABLE;INJECTION,FOSCAVIR,1
INJECTABLE;INJECTION,FRAGMIN,1
INJECTABLE;INJECTION,"FREAMINE 8.5%",1
INJECTABLE;INJECTION,"FREAMINE HBC 6.9%",1
INJECTABLE;INJECTION,"FREAMINE II 8.5%",1
INJECTABLE;INJECTION,"FREAMINE III 10%",1
INJECTABLE;INJECTION,"FREAMINE III 3% W/ ELECTROLYTES",1
INJECTABLE;INJECTION,"FREAMINE III 8.5%",1
INJECTABLE;INJECTION,"FREAMINE III 8.5% W/ ELECTROLYTES",1
INJECTABLE;INJECTION,FUDR,1
INJECTABLE;INJECTION,FUNDUSCEIN-25,1
INJECTABLE;INJECTION,FUNGIZONE,1
INJECTABLE;INJECTION,"GANCICLOVIR SODIUM",1
INJECTABLE;INJECTION,"GANIRELIX ACETATE",1
INJECTABLE;INJECTION,GANITE,1
INJECTABLE;INJECTION,GARAMYCIN,1
INJECTABLE;INJECTION,GAZYVA,1
INJECTABLE;INJECTION,GEMZAR,1
INJECTABLE;INJECTION,GENESA,1
INJECTABLE;INJECTION,GENOTROPIN,1
INJECTABLE;INJECTION,"GENOTROPIN PRESERVATIVE FREE",1
INJECTABLE;INJECTION,GLOFIL-125,1
INJECTABLE;INJECTION,GLUCAGEN,1
INJECTABLE;INJECTION,GLUCOSCAN,1
INJECTABLE;INJECTION,"H.P. ACTHAR GEL",1
INJECTABLE;INJECTION,HECTOROL,1
INJECTABLE;INJECTION,HEMABATE,1
INJECTABLE;INJECTION,"HEPARIN SODIUM 1,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 10,000 UNITS AND DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 10,000 UNITS IN DEXTROSE 5%",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 10,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 12,500 UNITS IN DEXTROSE 5%",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 12,500 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 2,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 20,000 UNITS AND DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 25,000 UNITS AND DEXTROSE 5% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5%",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9%",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 5,000 UNITS AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9%",1
INJECTABLE;INJECTION,"HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPARIN SODIUM IN PLASTIC CONTAINER",1
INJECTABLE;INJECTION,"HEPATAMINE 8%",1
INJECTABLE;INJECTION,"HEPATASOL 8%",1
INJECTABLE;INJECTION,HEPATOLITE,1
INJECTABLE;INJECTION,HEXABRIX,1
INJECTABLE;INJECTION,HEXADROL,1
INJECTABLE;INJECTION,"HIPPURAN I 131",1
INJECTABLE;INJECTION,HIPPUTOPE,1
INJECTABLE;INJECTION,"HISTAMINE PHOSPHATE",1
INJECTABLE;INJECTION,HUMALOG,1
INJECTABLE;INJECTION,"HUMALOG KWIKPEN",1
INJECTABLE;INJECTION,"HUMALOG MIX 50/50",1
INJECTABLE;INJECTION,"HUMALOG MIX 50/50 KWIKPEN",1
INJECTABLE;INJECTION,"HUMALOG MIX 50/50 PEN",1
INJECTABLE;INJECTION,"HUMALOG MIX 75/25",1
INJECTABLE;INJECTION,"HUMALOG MIX 75/25 KWIKPEN",1
INJECTABLE;INJECTION,"HUMALOG MIX 75/25 PEN",1
INJECTABLE;INJECTION,"HUMALOG PEN",1
INJECTABLE;INJECTION,HUMATROPE,1
INJECTABLE;INJECTION,HUMEGON,1
INJECTABLE;INJECTION,"HUMULIN 50/50",1
INJECTABLE;INJECTION,"HUMULIN 70/30",1
INJECTABLE;INJECTION,"HUMULIN 70/30 PEN",1
INJECTABLE;INJECTION,"HUMULIN BR",1
INJECTABLE;INJECTION,"HUMULIN L",1
INJECTABLE;INJECTION,"HUMULIN N",1
INJECTABLE;INJECTION,"HUMULIN R",1
INJECTABLE;INJECTION,"HUMULIN R PEN",1
INJECTABLE;INJECTION,"HUMULIN U",1
INJECTABLE;INJECTION,HYCAMTIN,1
INJECTABLE;INJECTION,HYDASE,1
INJECTABLE;INJECTION,HYDELTRA-TBA,1
INJECTABLE;INJECTION,"HYDROCORTISONE ACETATE",1
